row_id,Hindi,Mundari,Hindi_length,Mundari_length,character_ratio,word_ratio,category,reason
19088,"चौरा दोन खेतों में लेवा किया जाता है, लेकिन कुछ दिनों के देर के बाद।","बदि अचड़ाओअ, मेनदो हेड़ानोःते।",68,30,0.4412,0.2667,SEVERE_ANOMALY,Severe word count divergence (0.27)
19090,बुरे चीजों को लटकाए हुए में से केवल मैं ही बचा हुआ हूँ।,एद्कनअः लटकवअकनिःदो अइङगे सरेअकना।,55,34,0.6182,0.3077,REVIEW_REQUIRED,Borderline word ratio (0.31)
19111,बन्डुआ के निकलने के बाद उनदोनों को बुला रहा है।,बनडुअ उडुड.लेनचिइ रअःजदकिड.अ।,47,29,0.617,0.3,REVIEW_REQUIRED,Borderline word ratio (0.30)
19162,शाम होने पर वे स्नान करने गये।,त्र्प्रयुब्तनचि रेड़नतेकोजना।,30,29,0.9667,0.2857,SEVERE_ANOMALY,Severe word count divergence (0.29)
19179,"सोना गिद्ध आसमान में उड़ने के बाद, अपने दर्पण से उनको देख लिया और गुलर के पेड़ में चमगादड़ को देखकर, वहां पर लटका हुआ है और चेंओ चेंओ का आवाज कर रहा है, आने के लिए उनका मन नहीं था।",एनते डिङचुअ ने कजि सोना दिदिइ कजिअःइअ।,180,38,0.2111,0.1707,SEVERE_ANOMALY,Severe short Mundari character ratio (0.21 < 0.3)
19358,उड़ुगा-‘‘अब चावल दानों को देखने में मुझको पूर्ण जानकारी हो गयी है-अधिकतर सूप ओझाओं के पास चावल दानों को ले गया था।,"तिरला, ‘‘ए’ हइ! नाअः दोइङ अयुमकिःअ।’’",114,37,0.3246,0.2727,REVIEW_REQUIRED,Borderline character ratio (0.32)
19422,"हमलोग, भीख नहीं मांगनेवाले को इसने हमलोगों से भीख मंागने के लिए मजबूर की।’’","अले, का कोंएकोए कोंएं रिकातद्लेअ।’’",75,35,0.4667,0.3571,REVIEW_REQUIRED,Borderline word ratio (0.36)
19437,आसाढ़ का महीना था।,मिद् तअःरे बरिया होड़ो होन किङ् को नम केद् किञा।,18,48,2.6667,2.5,REVIEW_REQUIRED,Borderline character ratio (2.67)
19462,"इसे तो गाली देने पर, लड़की देखने नहीं जायेगा, उसके बाद हम उसको क्या करेंगे ?","नीदोएरड.कीरे, कुड़ि ललगे काए सेना;एनतेबु चिकाइत्र्प्र?",76,54,0.7105,0.375,REVIEW_REQUIRED,Borderline word ratio (0.38)
19545,इसके बाद मेद्सोबो उनलोगों को गाना सुना रही है-,"एनते मेद्सोबोः दुरङअकोतना,-",46,27,0.587,0.3333,REVIEW_REQUIRED,Borderline word ratio (0.33)
19596,अभी ही तुमने कुछ कुछ का नाम लिया।,नाअःगे तरामरादोम नुतुमकेदा।,33,27,0.8182,0.375,REVIEW_REQUIRED,Borderline word ratio (0.38)
19599,"टिसु-हां, यह ऐसा ही होता है।",टिसु-एनादो हे‘गे।,28,17,0.6071,0.3333,REVIEW_REQUIRED,Borderline word ratio (0.33)
19601,"रास्ते में प्रचारक कह रहा हैं-हां जी, हम सभी को पसन्द आ गया था, उनदोनों की जोड़ी बहुत अच्छी होती। सांढ़ ने हमलोगों के काम को बिगाड़ दिया।","होरारे परचार मेनजदा-ए‘ त्र्प्र, सोबेनकोबु सुकुलेना; पका होनडकिड. जुडिजना।",137,73,0.5328,0.3214,REVIEW_REQUIRED,Borderline word ratio (0.32)
19606,आंगन के खून को कुदाली से उस जगह के मिट्टी को खरोंच कर फेंक दिया गया।,रचा रअः मयोमदो कुद्लमतेको हुसिद् गिड़िकेदा।,68,43,0.6324,0.375,REVIEW_REQUIRED,Borderline word ratio (0.38)
19708,उद्देशिका,उद्देशिका । जरूड़ु तेआ,9,22,2.4444,4.0,SEVERE_ANOMALY,Severe word count divergence (4.00)
19744,रोटो-किस तरह वे काम कर रहे हैं ?,रोटो-चिलकाको कमितना?,32,20,0.625,0.25,SEVERE_ANOMALY,Severe word count divergence (0.25)
19760,"‘संकल्प Ninety Five’ की इस मुहिम में बेतिया के सरकारी Medical College और कई अस्पताल भी जुड़ गये।उसके बाद तो, जैसे, जन-स्वास्थ्य को लेकर एक पूरा अभियान ही चल पड़ा।निशुल्क जाँच हो, मुफ्त में दवायें देना हो, या फिर, जागरूकता फ़ैलाने का, ‘संकल्प Ninety Five’ हर किसी के लिए एक मिसाल बनकर सामने आया है I",ओन मान उपुन हिसि गेल मोडेया रअः। एना तयोम ते दो चिलका होड़ो स्वास्थ के लेल जलोःते मिआद गोटा अभियनो चलाव जना।,298,108,0.3624,0.3929,REVIEW_REQUIRED,Borderline character ratio (0.36)
